date,D_days,tau,n_strikes,alpha,rho,nu,vol_rmse
2023-02-15,135,0.3698630136986301,318,0.18035059571790518,-0.7375164607499509,1.2839784427333851,0.005949655527439287
2023-02-15,156,0.4273972602739726,202,0.1808054337039177,-0.7314046271995953,1.3107201908224537,0.005318333326347666
2023-02-15,166,0.4547945205479452,126,0.1854321406167562,-0.7700598181521543,1.1342163849088756,0.005144282466283864
2023-02-15,184,0.5041095890410959,123,0.18462692417917353,-0.7520407207489954,1.1615654587184412,0.007307719412650593
2023-02-15,212,0.5808219178082191,131,0.1859056472008719,-0.7488384463311071,1.0831149335306491,0.003842219901340939
2023-02-15,226,0.6191780821917808,101,0.19002966777666067,-0.7791176194310078,1.0341634130997075,0.007497462513137847
2023-02-15,247,0.6767123287671233,109,0.18867222329301012,-0.761095711084793,1.0741838905582608,0.006271676594533156
2023-02-15,275,0.7534246575342466,112,0.19381979263811144,-0.7786521216214929,0.9221982746627324,0.009424765655735072
2023-02-15,303,0.8301369863013699,154,0.1936028403652619,-0.7704216165952208,0.8518860472569053,0.005881038054122637
2023-02-15,317,0.8684931506849315,97,0.1922322314007896,-0.7515013195428225,0.9606103741851344,0.008517956751011222
2023-02-15,338,0.9260273972602739,118,0.18514342662000824,-0.7271119379714657,1.0414403337545242,0.015342693600324211
2023-02-15,366,1.0027397260273974,116,0.19906863657198479,-0.7959750672263844,0.7554940204343411,0.004778984517171971
2023-02-15,394,1.0794520547945206,116,0.19957574937339065,-0.7951137170219896,0.7184624648529445,0.0058505057137585486
2023-02-15,492,1.347945205479452,102,0.20567035205253195,-0.8102441552926638,0.5978131670848483,0.005241064100375258
2023-02-15,674,1.8465753424657534,59,0.20372632265693985,-0.7457645563927472,0.5628750954134039,0.005137479057339247
2023-02-15,1038,2.8438356164383563,60,0.1995663334558153,-0.7300072864305334,0.5738867279151204,0.02614835475182484
2023-02-15,1402,3.841095890410959,61,0.1972465174007654,-0.7075741091503864,0.566725388729583,0.0337839714136647
2023-02-15,1766,4.838356164383562,52,0.20080532727186426,-0.7029934456266885,0.47201284054481957,0.02570206119933004
2023-02-16,1,0.0027397260273972603,288,0.15142440819768269,-0.4070924918026444,22.686204455780913,0.0465615921723458
2023-02-16,5,0.0136986301369863,111,0.12101971369846005,-0.3539833171928956,7.671277782908463,0.026030402670261337
2023-02-16,6,0.01643835616438356,114,0.14376057976275927,-0.4619388463174537,6.236596323292224,0.015765564318031645
2023-02-16,7,0.019178082191780823,125,0.12516974718953475,-0.5945557840496941,8.859416921736623,0.03595970866432096
2023-02-16,8,0.021917808219178082,190,0.126435331497859,-0.5772751648426717,7.736207764747207,0.03073925378982246
2023-02-16,11,0.030136986301369864,124,0.14709306277161974,-0.4881267278041318,4.601891061501488,0.015673983111886718
2023-02-16,12,0.03287671232876712,273,0.13955616810066962,-0.5154415872484607,4.725723140991842,0.019380121679592757
2023-02-16,13,0.03561643835616438,105,0.15682198955042392,-0.526036443643891,3.86308957878088,0.007303491051717671
2023-02-16,14,0.038356164383561646,115,0.14213626736116067,-0.5466289191772924,5.405292227887545,0.024205750209154008
2023-02-16,15,0.0410958904109589,168,0.15513287434314146,-0.5817035919503666,4.148970166928607,0.012093794693400753
2023-02-16,18,0.049315068493150684,119,0.1521156815902767,-0.5181119012381746,3.3843375065872077,0.006981859365332037
2023-02-16,19,0.052054794520547946,95,0.15799016721169246,-0.5055310154082019,3.3313784275563423,0.008192567025140403
2023-02-16,20,0.0547945205479452,91,0.16320391475347432,-0.5599456750155166,3.02712882158966,0.005570577851972699
2023-02-16,21,0.057534246575342465,87,0.15711959805525222,-0.5670538196639832,3.777185429817416,0.012381543733313332
2023-02-16,22,0.06027397260273973,151,0.16790269286787343,-0.565388784241364,3.0109393501761343,0.008227152109145892
2023-02-16,25,0.0684931506849315,104,0.1642324712014205,-0.5567131254106671,2.625517005752438,0.005432690380679076
2023-02-16,26,0.07123287671232877,78,0.17298997019560158,-0.49313825879710405,2.2176739377045256,0.01015939262561302
2023-02-16,27,0.07397260273972603,56,0.1689613420690333,-0.5545620684613823,2.663640697448125,0.020369757885988243
2023-02-16,28,0.07671232876712329,65,0.15085497712468282,-0.5909950243321125,4.285059005266466,0.03721012385893757
2023-02-16,29,0.07945205479452055,654,0.1568440149523071,-0.4553673578859528,3.045315938461814,0.02141744318854947
2023-02-16,32,0.08767123287671233,58,0.16999221547225474,-0.5733680002943808,2.348824027789393,0.005507033036519815
2023-02-16,36,0.09863013698630137,146,0.18368467984239004,-0.6407989879071043,2.165335506312354,0.00851639231071691
2023-02-16,43,0.1178082191780822,360,0.17367840109682195,-0.6111545238744066,2.294793143338186,0.010640813206626257
2023-02-16,57,0.15616438356164383,92,0.18287401793233687,-0.7007423098578678,1.89495963988573,0.012244131505395325
2023-02-16,64,0.17534246575342466,583,0.17052192888598558,-0.668974954926008,2.307987871330354,0.014834417881165796
2023-02-16,71,0.19452054794520549,291,0.1677206731199891,-0.6424367603865963,2.280282162935879,0.01627578724986074
2023-02-16,92,0.25205479452054796,522,0.18230353133902016,-0.6854843018959541,1.6917007991171487,0.009966334584018044
2023-02-16,104,0.28493150684931506,163,0.18255913637856472,-0.719064824761829,1.5286913235411763,0.0046733963127013785
2023-02-16,120,0.3287671232876712,483,0.18710073642296915,-0.7228912236919746,1.4753876232822078,0.006249367897859084
2023-02-16,134,0.36712328767123287,322,0.18482869100256005,-0.7075739075074781,1.497306253504525,0.00722297906096625
2023-02-16,155,0.4246575342465753,206,0.18773845039954604,-0.7381641464673646,1.4463952580732824,0.008319353754338997
2023-02-16,165,0.4520547945205479,127,0.1853907219503706,-0.6952089912435901,1.4816134272136716,0.010496655992088091
2023-02-16,183,0.5013698630136987,124,0.19091156722742783,-0.7610563931604212,1.2689074004206125,0.00614787134131572
2023-02-16,211,0.5780821917808219,133,0.193005932014189,-0.7624669677047862,1.1565750401313197,0.0050525083088714985
2023-02-16,225,0.6164383561643836,102,0.1922536811094687,-0.7419979912815939,1.1676634158333636,0.007394297468490793
2023-02-16,246,0.673972602739726,112,0.19041125399287356,-0.7574528237587885,1.2174200272209048,0.012395947570351415
2023-02-16,274,0.7506849315068493,114,0.19947575578932272,-0.7810401423739143,0.9891555883705994,0.006392082554513475
2023-02-16,302,0.8273972602739726,158,0.20061614658707502,-0.7851969506186871,0.9155234854183053,0.00631656115465882
2023-02-16,316,0.8657534246575342,97,0.19882576562013468,-0.7598697458568736,0.990858835567343,0.0075057198577926304
2023-02-16,337,0.9232876712328767,118,0.18753007485635126,-0.7216067037218431,1.1229069641072027,0.020121923832642632
2023-02-16,365,1.0,120,0.20063714523541556,-0.7795361270113915,0.9266148931175932,0.007951577246454702
2023-02-16,393,1.0767123287671232,116,0.20443288461841372,-0.7975871737489613,0.7543985778773348,0.003997300212842578
2023-02-16,491,1.3452054794520547,103,0.2109408146137537,-0.8227051598612695,0.6067155083572711,0.007140509943297253
2023-02-16,673,1.8438356164383563,60,0.2078761720020785,-0.7528196892392043,0.5559018256016164,0.007168448732759103
2023-02-16,1037,2.841095890410959,60,0.2034131342232873,-0.7431479955013193,0.5804256783852046,0.02601443399440854
2023-02-16,1401,3.8383561643835615,62,0.20239252718675335,-0.7248986945807034,0.5909118256078923,0.03417405772035612
2023-02-16,1765,4.835616438356165,52,0.2052281576109168,-0.7137775508505899,0.48506447826926635,0.02396631703439759
2023-02-17,4,0.010958904109589041,71,0.05985508201001618,-0.5719345598568851,13.075758085960496,0.027496877871694244
2023-02-17,5,0.0136986301369863,73,0.0999082527057066,-0.2660976020102028,7.218251897271819,0.022831208597143167
2023-02-17,6,0.01643835616438356,122,0.10229372988879101,-0.15901084970194945,6.902732284529034,0.033488253944388875
2023-02-17,7,0.019178082191780823,162,0.12735421117119278,-0.1775849324754617,5.027303820488516,0.02223302151994045
2023-02-17,10,0.0273972602739726,102,0.12376142215335521,-0.19982995464648867,3.9763650239671735,0.02005163824512313
2023-02-17,11,0.030136986301369864,159,0.1220819330662889,-0.23923283228898135,4.066720418542285,0.023796828856485177
2023-02-17,12,0.03287671232876712,94,0.14001049106655833,-0.3657695886765679,3.4417890550221384,0.013384836204610858
2023-02-17,13,0.03561643835616438,100,0.1418375141764181,-0.32595078442218,3.689626865855706,0.017193071353341853
2023-02-17,14,0.038356164383561646,151,0.14927610725479634,-0.4188832537312319,3.0104677577562633,0.013326970359544024
2023-02-17,17,0.04657534246575343,109,0.14201566913330063,-0.38785522149290735,2.930195527700007,0.013504681431853516
2023-02-17,18,0.049315068493150684,86,0.14898292301459018,-0.37842940569582706,3.048290051253382,0.013784176056310904
2023-02-17,19,0.052054794520547946,93,0.15587933417674749,-0.47700283938084564,2.594221580674804,0.00912708459003039
2023-02-17,20,0.0547945205479452,78,0.15897858944160764,-0.4140694745564688,2.5596002908128432,0.012329477062086406
2023-02-17,21,0.057534246575342465,143,0.16225647323310122,-0.4922225324997834,2.587585657149128,0.01190894119838232
2023-02-17,24,0.06575342465753424,100,0.1585854336408334,-0.48246716124047917,2.3235072792151423,0.011804517689316481
2023-02-17,25,0.0684931506849315,75,0.1670660574072624,-0.4359585913039435,2.099497197499129,0.012657390352630925
2023-02-17,26,0.07123287671232877,85,0.16989842536461602,-0.5269626709910769,1.9489755799371937,0.010677174244010174
2023-02-17,27,0.07397260273972603,56,0.16956054024021103,-0.462942588909011,2.154320582534966,0.01131809661216994
2023-02-17,28,0.07671232876712329,599,0.1479868206986438,-0.3475871617930161,2.914359683086089,0.02792828287019038
2023-02-17,31,0.08493150684931507,89,0.16550650208330986,-0.5190747498817359,2.0943287806587523,0.008345919180415506
2023-02-17,32,0.08767123287671233,56,0.16698993042121923,-0.5241394967868686,2.110403539113023,0.00819629325307153
2023-02-17,35,0.0958904109589041,153,0.17906878323421618,-0.6337282076446944,2.1714754016810325,0.005927051359380192
2023-02-17,42,0.11506849315068493,351,0.17100078943034197,-0.5889932697829939,2.1856478296848216,0.012891375376280764
2023-02-17,56,0.15342465753424658,97,0.18030801089947746,-0.6953960491862361,1.8218102524835798,0.006095582261032668
2023-02-17,63,0.1726027397260274,577,0.16877620841159321,-0.6508997888964172,2.197636559691795,0.017900834905417135
2023-02-17,70,0.1917808219178082,291,0.16918898447338485,-0.6586387738926587,2.13204267667987,0.012698219192340881
2023-02-17,91,0.2493150684931507,518,0.18019686430280865,-0.6765477308035437,1.6429146825989107,0.011375568206561508
2023-02-17,103,0.2821917808219178,166,0.17659252123677044,-0.6909572662287533,1.6750759591925153,0.0114802731536322
2023-02-17,119,0.32602739726027397,482,0.18530133523032452,-0.715944278426848,1.4452275906576364,0.007486914553842
2023-02-17,133,0.3643835616438356,322,0.1752184890786188,-0.6478564699194423,1.6773385014476123,0.015574496581464268
2023-02-17,154,0.42191780821917807,413,0.18156517591566387,-0.7113166375355063,1.5260008322489376,0.02171993522732836
2023-02-17,164,0.44931506849315067,126,0.18434087605216617,-0.6927653397564597,1.4736322784980702,0.016672833654018282
2023-02-17,182,0.4986301369863014,123,0.1917590191359144,-0.7626285672917024,1.1991501574756551,0.004663354979188407
2023-02-17,210,0.5753424657534246,132,0.19365866605816207,-0.761928023349354,1.09595664718521,0.004609956472343556
2023-02-17,224,0.6136986301369863,100,0.18596226813149663,-0.6996501343253366,1.2268019140044595,0.020458918880473808
2023-02-17,245,0.6712328767123288,112,0.19190765872585155,-0.7599735500146392,1.163454608555678,0.01294931277895696
2023-02-17,273,0.7479452054794521,111,0.19966982474976377,-0.780525617458911,0.9487579967347382,0.0048275620303893044
2023-02-17,301,0.8246575342465754,154,0.19985484038971726,-0.7804598336055457,0.8800669660325088,0.003461577025316339
2023-02-17,315,0.863013698630137,94,0.2058053436472962,-0.8415987762854122,0.800191577821483,0.006816708821491042
2023-02-17,336,0.9205479452054794,116,0.19726664839559327,-0.7640928300992171,0.9450580853325051,0.013325737349437584
2023-02-17,364,0.9972602739726028,117,0.20628715381444898,-0.8099055051089697,0.7371028155917033,0.007781345902791171
2023-02-17,392,1.073972602739726,116,0.20561783893215196,-0.8082216257659838,0.6776652704711886,0.011603174761761266
2023-02-17,490,1.3424657534246576,101,0.20963215307003522,-0.8164932117125807,0.5893802183289496,0.005430248974320452
2023-02-17,672,1.841095890410959,58,0.20409900318314506,-0.7335766014670202,0.5263261955471651,0.007379381717296725
2023-02-17,1036,2.8383561643835615,56,0.2022612028786029,-0.7291738001320442,0.3321932863540227,0.00925471251401674
2023-02-17,1400,3.835616438356164,62,0.19513581056917334,-0.6882294273868216,0.4945001846871271,0.03429894504004281
2023-02-17,1764,4.832876712328767,52,0.19960612632617,-0.6897924424018473,0.4197995128269945,0.022893300449991875
2023-02-21,1,0.0027397260273972603,104,0.15784443312253194,-0.009657170412054331,16.18319677735092,0.05010930491430147
2023-02-21,2,0.005479452054794521,126,0.15798904234773437,-0.5460689935268381,16.18475324608949,0.049360433972059935
2023-02-21,3,0.00821917808219178,188,0.15819050917864086,-0.5432325754755819,12.498899366599698,0.04681548731184296
2023-02-21,6,0.01643835616438356,124,0.1566088693457749,-0.4213545601319218,6.657542236748435,0.025093127791795705
2023-02-21,7,0.019178082191780823,248,0.16025302815699413,-0.27429765211804663,5.2348364049175595,0.025672197856175392
2023-02-21,8,0.021917808219178082,109,0.18067825648518443,-0.43220643077464277,4.338432132371333,0.01619487615261854
2023-02-21,9,0.024657534246575342,120,0.16908962695441396,-0.5464303409120704,6.226292460761845,0.03082934470685644
2023-02-21,10,0.0273972602739726,168,0.18139161476408527,-0.5326489075706834,4.671603884881577,0.016579286755652404
2023-02-21,13,0.03561643835616438,117,0.1742190094813232,-0.48283673595048976,3.513045110263528,0.013551993622989478
2023-02-21,14,0.038356164383561646,95,0.17930544889494682,-0.4685314042110808,3.7067369342967953,0.01446641580430633
2023-02-21,15,0.0410958904109589,100,0.18670531950420946,-0.5295927405936034,3.1999326114460813,0.009484839647759693
2023-02-21,16,0.043835616438356165,100,0.1807502699498687,-0.5525697211420797,4.229705673247286,0.019448185159396794
2023-02-21,17,0.04657534246575343,152,0.19225847551571032,-0.5540787559392433,3.2235906503158263,0.012090465822552531
2023-02-21,20,0.0547945205479452,105,0.18564628094352054,-0.5527207928597727,2.8205779370499586,0.009544785411419534
2023-02-21,21,0.057534246575342465,78,0.19385489151718394,-0.5230897974564098,2.6605232028149333,0.01069831020617897
2023-02-21,22,0.06027397260273973,103,0.18517441103131205,-0.5763229514021595,4.0351367529354665,0.03254646505329813
2023-02-21,23,0.06301369863013699,87,0.18681974266765722,-0.6248102557287,4.527466177947042,0.03750565783061391
2023-02-21,24,0.06575342465753424,658,0.17425116852688524,-0.4341536456929341,3.276041233180597,0.0266620336609304
2023-02-21,27,0.07397260273972603,100,0.19073370347002921,-0.5701686095120734,2.3432909543463354,0.008967750274681224
2023-02-21,28,0.07671232876712329,60,0.165747182904364,-0.5445907479965327,4.017269490607311,0.05401542147261469
2023-02-21,29,0.07945205479452055,64,0.1779777410030484,-0.5326773403021727,3.8800722639995384,0.044930164163498036
2023-02-21,31,0.08493150684931507,157,0.20419227954978134,-0.6543825090920399,2.3784139374803694,0.008121548236426983
2023-02-21,38,0.10410958904109589,365,0.19120071973164696,-0.6218352266587462,2.45315819570414,0.01213740091135673
2023-02-21,52,0.14246575342465753,99,0.20001288026473338,-0.6967990602284297,2.0629554204657126,0.007210111097092947
2023-02-21,59,0.16164383561643836,583,0.18834812634221512,-0.6841593586435178,2.392781713500832,0.016484195033210306
2023-02-21,66,0.18082191780821918,291,0.1875951725886391,-0.6863733996540948,2.3036081758200164,0.01726245384044661
2023-02-21,87,0.23835616438356164,524,0.1971921360437376,-0.7034665047354596,1.7504939113427416,0.009647343719760471
2023-02-21,99,0.27123287671232876,164,0.19720909717498855,-0.7312764990261551,1.5726149344530092,0.005484742997915467
2023-02-21,115,0.3150684931506849,489,0.20058983061410007,-0.7366499670975869,1.5323401779354826,0.007598463616626062
2023-02-21,129,0.35342465753424657,322,0.19482525413542048,-0.7041847516581702,1.6294897821433714,0.011997199422832264
2023-02-21,150,0.410958904109589,414,0.19726374150578954,-0.7336234451249408,1.5713714102163967,0.018200653736414323
2023-02-21,160,0.4383561643835616,127,0.20083022852739046,-0.7261389053488684,1.475538779082531,0.010583041992433224
2023-02-21,178,0.4876712328767123,126,0.20041562579838781,-0.7710179350458447,1.3598368390616562,0.013025838148816837
2023-02-21,206,0.5643835616438356,134,0.2037484059894799,-0.7734803042031807,1.1962144614144261,0.006758126589675357
2023-02-21,220,0.6027397260273972,102,0.20183225722606435,-0.7452966636568918,1.2227416563404014,0.009857458974596058
2023-02-21,241,0.6602739726027397,112,0.2009462116422237,-0.7651227737424043,1.2562605677329388,0.01394251698406498
2023-02-21,269,0.736986301369863,114,0.1997425089872962,-0.7398623199801698,1.1478682120799344,0.017821942731292312
2023-02-21,297,0.8136986301369863,159,0.20940482499267235,-0.7931157209333588,0.9632979065104609,0.00728906465391834
2023-02-21,311,0.852054794520548,97,0.2103926765027721,-0.7832752275323361,0.9760489484314615,0.007305299489209395
2023-02-21,332,0.9095890410958904,118,0.1980279528205646,-0.738240340125454,1.1422821487297548,0.021339751199058926
2023-02-21,360,0.9863013698630136,120,0.20946360205159895,-0.7846358516573012,0.9556821451646101,0.00976602555273881
2023-02-21,388,1.063013698630137,117,0.21426666081136347,-0.8099487371985827,0.732199738769837,0.008983684533614178
2023-02-21,486,1.3315068493150686,103,0.21857680200082902,-0.8263595422060145,0.6036434493855923,0.008175543604662602
2023-02-21,668,1.83013698630137,59,0.2127439362593839,-0.748959314132384,0.544965949061004,0.007972016325886773
2023-02-21,1032,2.8273972602739725,60,0.20881294065704614,-0.7338206114658692,0.4924490659867346,0.016623573481336477
2023-02-21,1396,3.824657534246575,62,0.20764767884742186,-0.7218898290313621,0.5384139209348112,0.029671669121703763
2023-02-21,1760,4.821917808219178,52,0.2103906937838498,-0.7156472298832044,0.44846925300690893,0.020965781175255885
2023-02-22,1,0.0027397260273972603,85,0.11756480358575708,-0.5536297095528862,25.326621168956112,0.05016619829064049
2023-02-22,2,0.005479452054794521,112,0.14718711933015055,-0.3850758018386285,13.839214613111173,0.045303018842395966
2023-02-22,5,0.0136986301369863,97,0.1262341615749903,-0.300038315071796,7.089311903953582,0.02959482970750277
2023-02-22,6,0.01643835616438356,150,0.12363124885681888,-0.347354613961956,7.01480869352245,0.03151067718384139
2023-02-22,7,0.019178082191780823,99,0.14668684218220918,-0.3143114496591913,4.748271570874756,0.023431763829517328
2023-02-22,8,0.021917808219178082,99,0.1484788580950469,-0.4043808928540684,5.4629248880590815,0.027897747947250945
2023-02-22,9,0.024657534246575342,132,0.1575278825006596,-0.3461438372486696,4.006925894422849,0.02310665378454292
2023-02-22,12,0.03287671232876712,107,0.1493221981224241,-0.40928900176765004,3.670322730541246,0.0200545189252834
2023-02-22,13,0.03561643835616438,83,0.16036149441901604,-0.4719151387208656,4.126802092328912,0.01924516149575112
2023-02-22,14,0.038356164383561646,90,0.16800037821222416,-0.4737942882033612,3.1527223887055196,0.014345973384858659
2023-02-22,15,0.0410958904109589,85,0.16869867659672963,-0.388214139044161,2.998189425334551,0.01896337765607305
2023-02-22,16,0.043835616438356165,138,0.17623855703228491,-0.45987635810506583,2.8648677185966696,0.01846259109745705
2023-02-22,19,0.052054794520547946,97,0.1711082345229593,-0.4968920152522669,2.748311559334914,0.014844585777292167
2023-02-22,20,0.0547945205479452,74,0.1794244214588173,-0.43608644868893676,2.468707131212174,0.016269252589133833
2023-02-22,21,0.057534246575342465,94,0.18567814102160726,-0.5296713392179074,2.13503418740223,0.014320507482756232
2023-02-22,22,0.06027397260273973,77,0.184860601676438,-0.45646032445342155,2.3394440438897774,0.014403106150913217
2023-02-22,23,0.06301369863013699,558,0.15604850530817618,-0.35953122210172667,3.3424015548943493,0.03465673934584397
2023-02-22,26,0.07123287671232877,96,0.17974546026192556,-0.5184408095323028,2.14910366100731,0.013165693496826066
2023-02-22,27,0.07397260273972603,54,0.178899243163904,-0.46388628263552895,2.0838819591827353,0.012582600184955788
2023-02-22,28,0.07671232876712329,53,0.1935858051737542,-0.5481801323101022,1.8701531304317867,0.010882574378057942
2023-02-22,29,0.07945205479452055,57,0.19638011084440432,-0.5358236067488834,1.9789297405638298,0.011194252050246403
2023-02-22,30,0.0821917808219178,152,0.19509846765931071,-0.6174153594492775,1.9905727982524863,0.012572883256220416
2023-02-22,37,0.10136986301369863,344,0.18407360586362892,-0.538420488379195,2.065194097886854,0.016348323318564624
2023-02-22,51,0.13972602739726028,96,0.1941391732543596,-0.6936193177776112,1.6561509263995045,0.005511806723798225
2023-02-22,58,0.1589041095890411,560,0.18564065981714528,-0.6202542278761684,1.9312149021153493,0.012192702773685353
2023-02-22,65,0.1780821917808219,284,0.1926173799445423,-0.7279620014063684,1.696321098243243,0.005962170386642219
2023-02-22,86,0.2356164383561644,510,0.19028899555079906,-0.6596958936695178,1.5825130041260818,0.00999529668037136
2023-02-22,98,0.2684931506849315,187,0.1941005783617455,-0.7428787698222223,1.3003571816171458,0.005651648138192223
2023-02-22,114,0.31232876712328766,473,0.194822378426214,-0.7070005001758699,1.3785022905899724,0.007776887496260514
2023-02-22,128,0.3506849315068493,318,0.19858148028584788,-0.7650554404258443,1.2787440115713586,0.005014687418456818
2023-02-22,149,0.40821917808219177,401,0.1985406320915332,-0.7461612771995153,1.2480447611618508,0.0063371736666863595
2023-02-22,159,0.43561643835616437,124,0.20382484977697185,-0.8085004519019249,1.037282369312923,0.012576975020161436
2023-02-22,177,0.4849315068493151,121,0.2003944995418881,-0.7657370680351641,1.152607045873522,0.0050768539956661
2023-02-22,205,0.5616438356164384,131,0.2007821502386,-0.7603149752560793,1.0639609070238982,0.005535166007250331
2023-02-22,219,0.6,100,0.20438132221746183,-0.7884515834600868,1.0302441633160828,0.0043965686506781095
2023-02-22,240,0.6575342465753424,108,0.20558278571721997,-0.7779619013899863,1.0164318962745105,0.005782218054415394
2023-02-22,268,0.7342465753424657,110,0.2082374697832102,-0.7912923740730248,0.8811564735432785,0.005646645075582157
2023-02-22,296,0.810958904109589,152,0.2061296109883214,-0.7759661145416009,0.8391260667108068,0.006764266519357754
2023-02-22,310,0.8493150684931506,97,0.21327849103985716,-0.8526890339842151,0.797145189125735,0.010129845183999245
2023-02-22,331,0.9068493150684932,115,0.21026919570016073,-0.8053882987638252,0.8115059173328545,0.006389179624572542
2023-02-22,359,0.9835616438356164,117,0.2118324541496058,-0.8096595629559548,0.7285876861279832,0.012856634287932229
2023-02-22,387,1.0602739726027397,115,0.2101365690619071,-0.8019285395632995,0.6811159650414378,0.008230304325956395
2023-02-22,485,1.3287671232876712,101,0.2150403366409496,-0.8213505103209983,0.5681753130210603,0.006708146823852296
2023-02-22,667,1.8273972602739725,58,0.20904832488244493,-0.7379195007041676,0.5286562084648867,0.008519486701847217
2023-02-22,1031,2.824657534246575,54,0.20373651920541125,-0.725668499256972,0.3191490360377534,0.01182839272753908
2023-02-22,1395,3.8219178082191783,56,0.20076148485156328,-0.6887789072851007,0.2586184037476904,0.011340918416616016
2023-02-22,1759,4.8191780821917805,52,0.20445942001574616,-0.6918692299505063,0.3832161190721394,0.01958256345119879
2023-02-23,1,0.0027397260273972603,174,0.13544116129979622,-0.8419013244760528,36.1905373401424,0.04558110827057476
2023-02-23,4,0.010958904109589041,123,0.09154263892158705,-0.7751142839998298,15.74209362348418,0.03922397488507486
2023-02-23,5,0.0136986301369863,292,0.04716847065731851,-0.8457062779492228,18.06515617313922,0.03888915205393037
2023-02-23,6,0.01643835616438356,122,0.11520802085634717,-0.6790630191053364,10.743211535614236,0.03947676723986976
2023-02-23,7,0.019178082191780823,132,0.12113625887039661,-0.6682642953794415,9.700619935920106,0.04010866389357922
2023-02-23,8,0.021917808219178082,170,0.11691826433770558,-0.6970441195049905,9.290570929842366,0.04222736329881294
2023-02-23,11,0.030136986301369864,133,0.1148793462573244,-0.6290422230677565,7.499955718596407,0.037927961171051315
2023-02-23,12,0.03287671232876712,127,0.13728554846277727,-0.596436854720495,6.381281476398974,0.03353965441321038
2023-02-23,13,0.03561643835616438,120,0.13220843119826436,-0.5829289169805131,6.7386762930569795,0.03929406364300671
2023-02-23,14,0.038356164383561646,116,0.1373686537992909,-0.6032861627311715,6.602848159409714,0.04061825528705704
2023-02-23,15,0.0410958904109589,169,0.14762345812378422,-0.607475930899552,5.66546488421303,0.03652426026296522
2023-02-23,18,0.049315068493150684,126,0.14547297510784374,-0.5994325928225582,5.390252683989846,0.03461828938272886
2023-02-23,19,0.052054794520547946,111,0.17952985925176415,-0.5401485370656247,3.169737589263134,0.009188363976859076
2023-02-23,20,0.0547945205479452,117,0.18070432628295743,-0.5871132183584363,3.2319630172800475,0.008600354818012444
2023-02-23,21,0.057534246575342465,105,0.1670948618552597,-0.5746650284944887,4.524668825342214,0.032080650767556604
2023-02-23,22,0.06027397260273973,688,0.1413568234473809,-0.6403514982934057,4.786728392322353,0.03596400926377092
2023-02-23,25,0.0684931506849315,124,0.1566613793716655,-0.5720122742986534,4.351693312539292,0.03246577942248148
2023-02-23,26,0.07123287671232877,98,0.16035891620097117,-0.5759913963833425,4.020940832704916,0.02879970361052791
2023-02-23,27,0.07397260273972603,65,0.17978322104086378,-0.5927796674703615,3.396593283376652,0.020458797506259407
2023-02-23,28,0.07671232876712329,67,0.17094057959356987,-0.6237183275245405,4.043623013390279,0.039995284593413664
2023-02-23,29,0.07945205479452055,165,0.17135969164938009,-0.6348938412905331,3.8919659137855236,0.03162192149523633
2023-02-23,36,0.09863013698630137,371,0.1529061866484587,-0.6687513243401818,3.5752389255068655,0.034225937270444075
2023-02-23,50,0.136986301369863,111,0.17059153556505155,-0.6110298666587443,2.9541083175447724,0.024783106815485782
2023-02-23,57,0.15616438356164383,594,0.16528394006765967,-0.7093349428274924,2.9261836008053645,0.03217742873102438
2023-02-23,64,0.17534246575342466,296,0.16347320993442357,-0.660617057947174,2.7641846071957055,0.0293669500911395
2023-02-23,71,0.19452054794520549,77,0.18235783053047797,-0.708356096395388,2.47627397510179,0.02247471956968825
2023-02-23,85,0.2328767123287671,572,0.17702508522542373,-0.7302373449203954,2.2448321060398317,0.02553812421759345
2023-02-23,97,0.26575342465753427,197,0.17797712138541974,-0.6780320428385943,2.0070053887835644,0.01771916287347382
2023-02-23,113,0.3095890410958904,526,0.181043484242604,-0.7419761720256477,1.9215599237017293,0.021133148811039303
2023-02-23,127,0.34794520547945207,322,0.17972370756379452,-0.6682190925542176,1.7912379770920281,0.017335359906997735
2023-02-23,148,0.4054794520547945,413,0.17991525498290536,-0.7062196279905383,1.801250552783278,0.025346676505937974
2023-02-23,158,0.4328767123287671,127,0.1887908172433474,-0.6993780357505373,1.592535176303724,0.013767721601181107
2023-02-23,176,0.4821917808219178,199,0.18615040853831874,-0.7466318859697955,1.5958245560274447,0.022527841679657292
2023-02-23,204,0.5589041095890411,137,0.17839230659764516,-0.7462464121783722,1.5056158456415656,0.02474517703759336
2023-02-23,218,0.5972602739726027,102,0.18849381818514352,-0.7069156257393301,1.329997693010262,0.014519288082249204
2023-02-23,239,0.6547945205479452,111,0.1867155566547621,-0.7504506942221596,1.3943040653463117,0.02445472594895587
2023-02-23,267,0.7315068493150685,115,0.18510010689745277,-0.7080673286237694,1.2646382507572198,0.022811990433077696
2023-02-23,295,0.8082191780821918,160,0.19947748251277836,-0.7823130492233334,1.0225396848526371,0.00908845100900301
2023-02-23,309,0.8465753424657534,97,0.20032340979329452,-0.7505983911014031,1.027355040622031,0.009645108314340383
2023-02-23,330,0.9041095890410958,118,0.18741918748687897,-0.7189258347773002,1.1800136509583885,0.025093822395446126
2023-02-23,358,0.9808219178082191,120,0.19967821682005374,-0.7677899507170723,0.9943129558586711,0.014036434765590817
